Bin,Density,Frequency,Min,Max,Fit,sub Dist,Density^2,Fit^2,Normed Fit,Normed Fit^2,Variables,NORM =/=1,Assumed Norm =1,Percent Diff,,,,,Remove Outliers,Bin,Density,Frequency,Min,Max,Fit,sum Dist,Variables,NORM =/=1,Assumed Norm =1,Percent Diff same data,Percent Diff Norm=/=1,Percent Diff Norm=1
-4.886785171,0,0,-4.90232284,-4.871247501,0.016304072,0.000265823,0,0.000265823,0.014603663,0.000213267,,,,,,,,,,4.74657006,0.03870873,3,4.731032391,4.76210773,0.020415208,0.000334653,,,,,,
-4.855709831,0.03870873,3,-4.871247501,-4.840172162,0.016491105,0.000493623,0.001498366,0.000271957,0.014772568,0.000218229,,,,,,,,,,4.7776454,0.02580582,2,4.76210773,4.79318307,0.020160143,3.19E-05,,,,,,
-4.824634492,0.03870873,3,-4.840172162,-4.809096822,0.016681298,0.000485208,0.001498366,0.000278266,0.014944358,0.000223334,,,,,,,,,,4.808720739,0.01290291,1,4.79318307,4.824258409,0.019909692,4.91E-05,,,,,,
-4.793559152,0.01290291,1,-4.809096822,-4.778021483,0.01687472,1.58E-05,0.000166485,0.000284756,0.015119098,0.000228587,,,,,,,,,,4.839796079,0.05161164,4,4.824258409,4.855333748,0.019663747,0.001020668,,,,,,
-4.762483813,0.02580582,2,-4.778021483,-4.746946143,0.017071442,7.63E-05,0.00066594,0.000291434,0.015296853,0.000233994,,,,,,,,,,4.870871418,0.03870873,3,4.855333748,4.886409088,0.019422205,0.00037197,,,,,,
-4.731408473,0.01290291,1,-4.746946143,-4.715870804,0.017271539,1.91E-05,0.000166485,0.000298306,0.015477692,0.000239559,,,,,,,,,,4.901946758,0.01290291,1,4.886409088,4.917484427,0.019184965,3.95E-05,,,,,,
-4.700333134,0.03870873,3,-4.715870804,-4.684795464,0.017475085,0.000450868,0.001498366,0.000305379,0.015661686,0.000245288,,,,,,,,,,4.933022097,0.01290291,1,4.917484427,4.948559767,0.018951927,3.66E-05,,,,,,
-4.669257795,0.01290291,1,-4.684795464,-4.653720125,0.017682159,2.28E-05,0.000166485,0.000312659,0.015848905,0.000251188,,,,,,,,,,4.964097437,0.01290291,1,4.948559767,4.979635106,0.018722997,3.39E-05,,,,,,
-4.638182455,0.02580582,2,-4.653720125,-4.622644785,0.01789284,6.26E-05,0.00066594,0.000320154,0.016039424,0.000257263,,,,,,,,,,4.995172776,0.01290291,1,4.979635106,5.010710446,0.01849808,3.13E-05,,,,,,
-4.607107116,0.02580582,2,-4.622644785,-4.591569446,0.018107209,5.93E-05,0.00066594,0.000327871,0.016233319,0.000263521,,,,,,,,,,5.026248115,0.03870873,3,5.010710446,5.041785785,0.018277086,0.000417452,,,,,,
-4.576031776,0.01290291,1,-4.591569446,-4.560494106,0.018325351,2.94E-05,0.000166485,0.000335819,0.016430668,0.000269967,,,,,,,,,,5.057323455,0.03870873,3,5.041785785,5.072861125,0.018059927,0.000426373,,,,,,
-4.544956437,0,0,-4.560494106,-4.529418767,0.018547353,0.000344004,0,0.000344004,0.016631552,0.000276609,,,,,,,,,,5.088398794,0.01290291,1,5.072861125,5.103936464,0.017846517,2.44E-05,,,,,,
-4.513881097,0,0,-4.529418767,-4.498343428,0.018773303,0.000352437,0,0.000352437,0.016836053,0.000283453,,,,,,,,,,5.119474134,0.02580582,2,5.103936464,5.135011804,0.017636773,6.67E-05,,,,,,
-4.482805758,0.03870873,3,-4.498343428,-4.467268088,0.019003293,0.000388304,0.001498366,0.000361125,0.017044257,0.000290507,,,,,,,,,,5.150549473,0,0,5.135011804,5.166087143,0.017430614,0.000303826,,,,,,
-4.451730418,0,0,-4.467268088,-4.436192749,0.019237417,0.000370078,0,0.000370078,0.017256251,0.000297778,,,,,,,,,,5.181624813,0.02580582,2,5.166087143,5.197162482,0.01722796,7.36E-05,,,,,,
-4.420655079,0.01290291,1,-4.436192749,-4.405117409,0.019475771,4.32E-05,0.000166485,0.000379306,0.017472125,0.000305275,,,,,,,,,,5.212700152,0.02580582,2,5.197162482,5.228237822,0.017028734,7.70E-05,,,,,,
-4.389579739,0.01290291,1,-4.405117409,-4.37404207,0.019718454,4.65E-05,0.000166485,0.000388817,0.017691971,0.000313006,,,,,,,,,,5.243775492,0.01290291,1,5.228237822,5.259313161,0.016832862,1.54E-05,,,,,,
-4.3585044,0.03870873,3,-4.37404207,-4.34296673,0.019965569,0.000351306,0.001498366,0.000398624,0.017915886,0.000320979,,,,,,,,,,5.274850831,0,0,5.259313161,5.290388501,0.01664027,0.000276899,,,,,,
-4.327429061,0.01290291,1,-4.34296673,-4.311891391,0.020217221,5.35E-05,0.000166485,0.000408736,0.018143967,0.000329204,,,,,,,,,,5.305926171,0.01290291,1,5.290388501,5.32146384,0.016450889,1.26E-05,,,,,,
-4.296353721,0.02580582,2,-4.311891391,-4.280816051,0.020473518,2.84E-05,0.00066594,0.000419165,0.018376315,0.000337689,,,,,,,,,,5.33700151,0.02580582,2,5.32146384,5.35253918,0.016264647,9.10E-05,,,,,,
-4.265278382,0.02580582,2,-4.280816051,-4.249740712,0.020734571,2.57E-05,0.00066594,0.000429922,0.018613034,0.000346445,,,,,,,,,,5.368076849,0.01290291,1,5.35253918,5.383614519,0.016081479,1.01E-05,,,,,,
-4.234203042,0.03870873,3,-4.249740712,-4.218665372,0.021000495,0.000313582,0.001498366,0.000441021,0.018854232,0.000355482,,,,,,,,,,5.399152189,0.02580582,2,5.383614519,5.414689859,0.015901318,9.81E-05,,,,,,
-4.203127703,0.03870873,3,-4.218665372,-4.187590033,0.021271407,0.00030406,0.001498366,0.000452473,0.019100018,0.000364811,,,,,,,,,,5.430227528,0.01290291,1,5.414689859,5.445765198,0.015724101,7.96E-06,,,,,,
-4.172052363,0.02580582,2,-4.187590033,-4.156514694,0.021547429,1.81E-05,0.00066594,0.000464292,0.019350507,0.000374442,,,,,,,,,,5.461302868,0.01290291,1,5.445765198,5.476840538,0.015549765,7.01E-06,,,,,,
-4.140977024,0.03870873,3,-4.156514694,-4.125439354,0.021828685,0.000284936,0.001498366,0.000476491,0.019605815,0.000384388,,,,,,,,,,5.492378207,0.02580582,2,5.476840538,5.507915877,0.015378249,0.000108734,,,,,,
-4.109901684,0.01290291,1,-4.125439354,-4.094364015,0.022115303,8.49E-05,0.000166485,0.000489087,0.019866062,0.00039466,,,,,,,,,,5.523453547,0.01290291,1,5.507915877,5.538991216,0.015209495,5.32E-06,,,,,,
-4.078826345,0.02580582,2,-4.094364015,-4.063288675,0.022407417,1.15E-05,0.00066594,0.000502092,0.020131374,0.000405272,,,,,,,,,,5.554528886,0.02580582,2,5.538991216,5.570066556,0.015043445,0.000115829,,,,,,
-4.047751005,0.02580582,2,-4.063288675,-4.032213336,0.022705162,9.61E-06,0.00066594,0.000515524,0.020401877,0.000416237,,,,,,,,,,5.585604226,0.03870873,3,5.570066556,5.601141895,0.014880043,0.000567806,,,,,,
-4.016675666,0.06451455,5,-4.032213336,-4.001137996,0.023008678,0.001722737,0.004162127,0.000529399,0.020677705,0.000427567,,,,,,,,,,5.616679565,0.01290291,1,5.601141895,5.632217235,0.014719233,3.30E-06,,,,,,
-3.985600327,0,0,-4.001137996,-3.970062657,0.02331811,0.000543734,0,0.000543734,0.020958991,0.000439279,,,,,,,,,,5.647754905,0.01290291,1,5.632217235,5.663292574,0.014560963,2.75E-06,,,,,,
-3.954524987,0.01290291,1,-3.970062657,-3.938987317,0.023633606,0.000115148,0.000166485,0.000558547,0.021245878,0.000451387,,,,,,,,,,5.678830244,0,0,5.663292574,5.694367914,0.014405181,0.000207509,,,,,,
-3.923449648,0.02580582,2,-3.938987317,-3.907911978,0.023955321,3.42E-06,0.00066594,0.000573857,0.021538509,0.000463907,,,,,,,,,,5.709905583,0,0,5.694367914,5.725443253,0.014251835,0.000203115,,,,,,
-3.892374308,0,0,-3.907911978,-3.876836638,0.024283411,0.000589684,0,0.000589684,0.021837034,0.000476856,,,,,,,,,,5.740980923,0,0,5.725443253,5.756518593,0.014100877,0.000198835,,,,,,
-3.861298969,0.02580582,2,-3.876836638,-3.845761299,0.024618039,1.41E-06,0.00066594,0.000606048,0.022141605,0.000490251,,,,,,,,,,5.772056262,0.02580582,2,5.756518593,5.787593932,0.013952257,0.000140507,,,,,,
-3.830223629,0,0,-3.845761299,-3.81468596,0.024959373,0.00062297,0,0.00062297,0.022452382,0.000504109,,,,,,,,,,5.803131602,0.01290291,1,5.787593932,5.818669272,0.01380593,8.15E-07,,,,,,
-3.79914829,0.02580582,2,-3.81468596,-3.78361062,0.025307586,2.48E-07,0.00066594,0.000640474,0.022769527,0.000518451,,,,,,,,,,5.834206941,0.02580582,2,5.818669272,5.849744611,0.013661848,0.000147476,,,,,,
-3.76807295,0.05161164,4,-3.78361062,-3.752535281,0.025662857,0.000673339,0.002663761,0.000658582,0.023093211,0.000533296,,,,,,,,,,5.865282281,0.01290291,1,5.849744611,5.88081995,0.013519968,3.81E-07,,,,,,
-3.736997611,0.05161164,4,-3.752535281,-3.721459941,0.026025367,0.000654657,0.002663761,0.00067732,0.023423605,0.000548665,,,,,,,,,,5.89635762,0.01290291,1,5.88081995,5.91189529,0.013380245,2.28E-07,,,,,,
-3.705922271,0.02580582,2,-3.721459941,-3.690384602,0.026395308,3.47E-07,0.00066594,0.000696712,0.023760892,0.00056458,,,,,,,,,,5.92743296,0,0,5.91189529,5.942970629,0.013242637,0.000175367,,,,,,
-3.674846932,0.07741746,6,-3.690384602,-3.659309262,0.026772873,0.002564874,0.005993463,0.000716787,0.024105254,0.000581063,,,,,,,,,,5.958508299,0,0,5.942970629,5.974045969,0.013107102,0.000171796,,,,,,
-3.643771593,0.02580582,2,-3.659309262,-3.628233923,0.027158266,1.83E-06,0.00066594,0.000737571,0.024456885,0.000598139,,,,,,,,,,5.989583639,0.01290291,1,5.974045969,6.005121308,0.012973599,5.00E-09,,,,,,
-3.612696253,0.03870873,3,-3.628233923,-3.597158583,0.027551692,0.00012448,0.001498366,0.000759096,0.024815981,0.000615833,,,,,,,,,,6.020658978,0.01290291,1,6.005121308,6.036196648,0.01284209,3.70E-09,,,,,,
-3.581620914,0.03870873,3,-3.597158583,-3.566083244,0.027953366,0.000115678,0.001498366,0.000781391,0.025182746,0.000634171,,,,,,,,,,6.051734317,0.01290291,1,6.036196648,6.067271987,0.012712534,3.62E-08,,,,,,
-3.550545574,0,0,-3.566083244,-3.535007904,0.02836351,0.000804489,0,0.000804489,0.025557392,0.00065318,,,,,,,,,,6.082809657,0.01290291,1,6.067271987,6.098347327,0.012584895,1.01E-07,,,,,,
-3.519470235,0.03870873,3,-3.535007904,-3.503932565,0.02878235,9.85E-05,0.001498366,0.000828424,0.025940135,0.000672891,,,,,,,,,,6.113884996,0.02580582,2,6.098347327,6.129422666,0.012459136,0.000178134,,,,,,
-3.488394895,0.03870873,3,-3.503932565,-3.472857226,0.029210123,9.02E-05,0.001498366,0.000853231,0.0263312,0.000693332,,,,,,,,,,6.144960336,0,0,6.129422666,6.160498006,0.012335219,0.000152158,,,,,,
-3.457319556,0.02580582,2,-3.472857226,-3.441781886,0.029647071,1.48E-05,0.00066594,0.000878949,0.026730821,0.000714537,,,,,,,,,,6.176035675,0,0,6.160498006,6.191573345,0.012213111,0.00014916,,,,,,
-3.426244216,0.03870873,3,-3.441781886,-3.410706547,0.030093444,7.42E-05,0.001498366,0.000905615,0.027139235,0.000736538,,,,,,,,,,6.207111015,0.01290291,1,6.191573345,6.222648684,0.012092776,6.56E-07,,,,,,
-3.395168877,0.06451455,5,-3.410706547,-3.379631207,0.030549502,0.001153625,0.004162127,0.000933272,0.027556692,0.000759371,,,,,,,,,,6.238186354,0.01290291,1,6.222648684,6.253724024,0.011974182,8.63E-07,,,,,,
-3.364093537,0.03870873,3,-3.379631207,-3.348555868,0.031015509,5.92E-05,0.001498366,0.000961962,0.027983447,0.000783073,,,,,,,,,,6.269261694,0.01290291,1,6.253724024,6.284799363,0.011857295,1.09E-06,,,,,,
-3.333018198,0.06451455,5,-3.348555868,-3.317480528,0.031491743,0.001090506,0.004162127,0.00099173,0.028419765,0.000807683,,,,,,,,,,6.300337033,0,0,6.284799363,6.315874703,0.011742084,0.000137877,,,,,,
-3.301942859,0.03870873,3,-3.317480528,-3.286405189,0.031978488,4.53E-05,0.001498366,0.001022624,0.028865921,0.000833241,,,,,,,,,,6.331412373,0,0,6.315874703,6.346950042,0.011628516,0.000135222,,,,,,
-3.270867519,0.02580582,2,-3.286405189,-3.255329849,0.032476037,4.45E-05,0.00066594,0.001054693,0.029322195,0.000859791,,,,,,,,,,6.362487712,0,0,6.346950042,6.378025382,0.011516562,0.000132631,,,,,,
-3.23979218,0.03870873,3,-3.255329849,-3.22425451,0.032984693,3.28E-05,0.001498366,0.00108799,0.029788883,0.000887378,,,,,,,,,,6.393563051,0.01290291,1,6.378025382,6.409100721,0.011406191,2.24E-06,,,,,,
-3.20871684,0.01290291,1,-3.22425451,-3.19317917,0.033504769,0.000424437,0.000166485,0.00112257,0.030266285,0.000916048,,,,,,,,,,6.424638391,0,0,6.409100721,6.440176061,0.011297374,0.000127631,,,,,,
-3.177641501,0.06451455,5,-3.19317917,-3.162103831,0.034036589,0.000928906,0.004162127,0.001158489,0.030754714,0.000945852,,,,,,,,,,6.45571373,0.02580582,2,6.440176061,6.4712514,0.011190083,0.00021362,,,,,,
-3.146566161,0.01290291,1,-3.162103831,-3.131028492,0.034580486,0.000469917,0.000166485,0.00119581,0.031254495,0.000976843,,,,,,,,,,6.48678907,0.02580582,2,6.4712514,6.50232674,0.01108429,0.000216723,,,,,,
-3.115490822,0.05161164,4,-3.131028492,-3.099953152,0.035136806,0.00027142,0.002663761,0.001234595,0.031765962,0.001009076,,,,,,,,,,6.517864409,0,0,6.50232674,6.533402079,0.010979967,0.00012056,,,,,,
-3.084415482,0.02580582,2,-3.099953152,-3.068877813,0.035705904,9.80E-05,0.00066594,0.001274912,0.032289461,0.001042609,,,,,,,,,,6.548939749,0,0,6.533402079,6.564477418,0.010877088,0.000118311,,,,,,
-3.053340143,0.01290291,1,-3.068877813,-3.037802473,0.036288149,0.000546869,0.000166485,0.00131683,0.032825351,0.001077504,,,,,,,,,,6.580015088,0.02580582,2,6.564477418,6.595552758,0.010775627,0.000225907,,,,,,
-3.022264803,0.02580582,2,-3.037802473,-3.006727134,0.036883921,0.000122724,0.00066594,0.001360424,0.033374001,0.001113824,,,,,,,,,,6.611090428,0.01290291,1,6.595552758,6.626628097,0.010675558,4.96E-06,,,,,,
-2.991189464,0.05161164,4,-3.006727134,-2.975651794,0.037493612,0.000199319,0.002663761,0.001405771,0.033935797,0.001151638,,,,,,,,,,6.642165767,0.02580582,2,6.626628097,6.657703437,0.010576856,0.000231921,,,,,,
-2.960114125,0.07741746,6,-2.975651794,-2.944576455,0.038117629,0.001544477,0.005993463,0.001452954,0.034511134,0.001191018,,,,,,,,,,6.673241107,0.01290291,1,6.657703437,6.688778776,0.010479496,5.87E-06,,,,,,
-2.929038785,0.05161164,4,-2.944576455,-2.913501115,0.03875639,0.000165257,0.002663761,0.001502058,0.035100423,0.00123204,,,,,,,,,,6.704316446,0,0,6.688778776,6.719854116,0.010383456,0.000107816,,,,,,
-2.897963446,0.01290291,1,-2.913501115,-2.882425776,0.039410329,0.000702643,0.000166485,0.001553174,0.03570409,0.001274782,,,,,,,,,,6.735391785,0.01290291,1,6.719854116,6.750929455,0.010288711,6.83E-06,,,,,,
-2.866888106,0.05161164,4,-2.882425776,-2.851350436,0.040079892,0.000132981,0.002663761,0.001606398,0.036322574,0.001319329,,,,,,,,,,6.766467125,0,0,6.750929455,6.782004795,0.010195239,0.000103943,,,,,,
-2.835812767,0.03870873,3,-2.851350436,-2.820275097,0.040765543,4.23E-06,0.001498366,0.00166183,0.036956332,0.00136577,,,,,,,,,,6.797542464,0.01290291,1,6.782004795,6.813080134,0.010103017,7.84E-06,,,,,,
-2.804737427,0.01290291,1,-2.820275097,-2.789199758,0.04146776,0.000815951,0.000166485,0.001719575,0.037605835,0.001414199,,,,,,,,,,6.828617804,0.01290291,1,6.813080134,6.844155474,0.010012023,8.36E-06,,,,,,
-2.773662088,0.05161164,4,-2.789199758,-2.758124418,0.042187035,8.88E-05,0.002663761,0.001779746,0.038271571,0.001464713,,,,,,,,,,6.859693143,0,0,6.844155474,6.875230813,0.009922236,9.85E-05,,,,,,
-2.742586748,0.05161164,4,-2.758124418,-2.727049079,0.042923878,7.55E-05,0.002663761,0.001842459,0.038954045,0.001517418,,,,,,,,,,6.890768483,0,0,6.875230813,6.906306153,0.009833636,9.67E-05,,,,,,
-2.711511409,0.05161164,4,-2.727049079,-2.695973739,0.043678817,6.29E-05,0.002663761,0.001907839,0.039653782,0.001572422,,,,,,,,,,6.921843822,0.01290291,1,6.906306153,6.937381492,0.009746201,9.96E-06,,,,,,
-2.680436069,0.05161164,4,-2.695973739,-2.6648984,0.044452395,5.13E-05,0.002663761,0.001976015,0.040371323,0.001629844,,,,,,,,,,6.952919162,0,0,6.937381492,6.968456831,0.009659911,9.33E-05,,,,,,
-2.64936073,0.02580582,2,-2.6648984,-2.63382306,0.045245176,0.000377889,0.00066594,0.002047126,0.041107228,0.001689804,,,,,,,,,,6.983994501,0.01290291,1,6.968456831,6.999532171,0.009574747,1.11E-05,,,,,,
-2.618285391,0.07741746,6,-2.63382306,-2.602747721,0.046057738,0.000983432,0.005993463,0.002121315,0.041862079,0.001752434,,,,,,,,,,7.015069841,0.01290291,1,6.999532171,7.03060751,0.00949069,1.16E-05,,,,,,
-2.587210051,0.10322328,8,-2.602747721,-2.571672381,0.046890683,0.003173361,0.010655046,0.002198736,0.042636477,0.001817869,,,,,,,,,,7.04614518,0,0,7.03060751,7.06168285,0.009407721,8.85E-05,,,,,,
-2.556134712,0.03870873,3,-2.571672381,-2.540597042,0.04774463,8.16E-05,0.001498366,0.00227955,0.043431045,0.001886256,,,,,,,,,,7.07722052,0,0,7.06168285,7.092758189,0.00932582,8.70E-05,,,,,,
-2.525059372,0.06451455,5,-2.540597042,-2.509521702,0.048620219,0.00025263,0.004162127,0.002363926,0.044246426,0.001957746,,,,,,,,,,7.108295859,0,0,7.092758189,7.123833529,0.009244972,8.55E-05,,,,,,
-2.493984033,0.03870873,3,-2.509521702,-2.478446363,0.049518109,0.000116843,0.001498366,0.002452043,0.045083289,0.002032503,,,,,,,,,,7.139371198,0,0,7.123833529,7.154908868,0.009165156,8.40E-05,,,,,,
-2.462908693,0.03870873,3,-2.478446363,-2.447371024,0.050438982,0.000137599,0.001498366,0.002544091,0.045942324,0.002110697,,,,,,,,,,7.170446538,0.01290291,1,7.154908868,7.185984208,0.009086357,1.46E-05,,,,,,
-2.431833354,0.03870873,3,-2.447371024,-2.416295684,0.051383542,0.000160651,0.001498366,0.002640268,0.046824244,0.00219251,,,,,,,,,,7.201521877,0,0,7.185984208,7.217059547,0.009008558,8.12E-05,,,,,,
-2.400758014,0.05161164,4,-2.416295684,-2.385220345,0.052352516,5.49E-07,0.002663761,0.002740786,0.047729791,0.002278133,,,,,,,,,,7.232597217,0,0,7.217059547,7.248134887,0.008931741,7.98E-05,,,,,,
-2.369682675,0.11612619,9,-2.385220345,-2.354145005,0.053346651,0.003941271,0.013485292,0.002845865,0.04865973,0.002367769,,,,,,,,,,7.263672556,0.01290291,1,7.248134887,7.279210226,0.00885589,1.64E-05,,,,,,
-2.338607335,0.03870873,3,-2.354145005,-2.323069666,0.05436672,0.000245173,0.001498366,0.00295574,0.049614851,0.002461633,,,,,,,,,,7.294747896,0,0,7.279210226,7.310285565,0.00878099,7.71E-05,,,,,,
-2.307531996,0.07741746,6,-2.323069666,-2.291994326,0.055413521,0.000484173,0.005993463,0.003070658,0.050595975,0.002559953,,,,,,,,,,7.325823235,0,0,7.310285565,7.341360905,0.008707025,7.58E-05,,,,,,
-2.276456657,0.01290291,1,-2.291994326,-2.260918987,0.056487872,0.001899649,0.000166485,0.00319088,0.051603948,0.002662967,,,,,,,,,,7.356898575,0.01290291,1,7.341360905,7.372436244,0.008633979,1.82E-05,,,,,,
-2.245381317,0.05161164,4,-2.260918987,-2.229843647,0.057590621,3.57E-05,0.002663761,0.00331668,0.052639646,0.002770932,,,,,,,,,,7.387973914,0,0,7.372436244,7.403511584,0.008561838,7.33E-05,,,,,,
-2.214305978,0.03870873,3,-2.229843647,-2.198768308,0.058722638,0.000400557,0.001498366,0.003448348,0.053703974,0.002884117,,,,,,,,,,7.419049254,0.01290291,1,7.403511584,7.434586923,0.008490587,1.95E-05,,,,,,
-2.183230638,0.07741746,6,-2.198768308,-2.167692968,0.05988482,0.000307393,0.005993463,0.003586192,0.054797868,0.003002806,,,,,,,,,,7.450124593,0,0,7.434586923,7.465662263,0.008420211,7.09E-05,,,,,,
-2.152155299,0.02580582,2,-2.167692968,-2.136617629,0.061078089,0.001244133,0.00066594,0.003730533,0.055922294,0.003127303,,,,,,,,,,7.481199932,0,0,7.465662263,7.496737602,0.008350697,6.97E-05,,,,,,
-2.121079959,0.06451455,5,-2.136617629,-2.10554229,0.062303393,4.89E-06,0.004162127,0.003881713,0.057078249,0.003257926,,,,,,,,,,7.512275272,0.01290291,1,7.496737602,7.527812942,0.00828203,2.14E-05,,,,,,
-2.09000462,0.09032037,7,-2.10554229,-2.07446695,0.063561709,0.000716026,0.008157769,0.004040091,0.058266763,0.003395016,,,,,,,,,,7.543350611,0,0,7.527812942,7.558888281,0.008214197,6.75E-05,,,,,,
-2.05892928,0.10322328,8,-2.07446695,-2.043391611,0.064854037,0.001472199,0.010655046,0.004206046,0.059488899,0.003538929,,,,,,,,,,7.574425951,0,0,7.558888281,7.589963621,0.008147185,6.64E-05,,,,,,
-2.027853941,0.05161164,4,-2.043391611,-2.012316271,0.066181405,0.000212278,0.002663761,0.004379978,0.060745751,0.003690046,,,,,,,,,,7.60550129,0.01290291,1,7.589963621,7.62103896,0.008080981,2.33E-05,,,,,,
-1.996778601,0.10322328,8,-2.012316271,-1.981240932,0.067544866,0.001272949,0.010655046,0.004562309,0.062038449,0.003848769,,,,,,,,,,7.63657663,0,0,7.62103896,7.652114299,0.008015571,6.42E-05,,,,,,
-1.965703262,0.11612619,9,-1.981240932,-1.950165592,0.068945501,0.002226017,0.013485292,0.004753482,0.063368155,0.004015523,,,,,,,,,,7.667651969,0,0,7.652114299,7.683189639,0.007950943,6.32E-05,,,,,,
-1.934627923,0.09032037,7,-1.950165592,-1.919090253,0.070384414,0.000397442,0.008157769,0.004953966,0.064736066,0.004190758,,,,,,,,,,7.698727309,0.01290291,1,7.683189639,7.714264978,0.007887086,2.52E-05,,,,,,
-1.903552583,0.03870873,3,-1.919090253,-1.888014913,0.071862735,0.001099188,0.001498366,0.005164253,0.06614341,0.004374951,,,,,,,,,,7.729802648,0,0,7.714264978,7.745340318,0.007823987,6.12E-05,,,,,,
-1.872477244,0.1290291,10,-1.888014913,-1.856939574,0.073381619,0.003096642,0.016648509,0.005384862,0.067591452,0.004568604,,,,,,,,,,7.760877988,0,0,7.745340318,7.776415657,0.007761634,6.02E-05,,,,,,
-1.841401904,0.10322328,8,-1.856939574,-1.825864234,0.074942242,0.000799817,0.010655046,0.00561634,0.069081489,0.004772252,,,,,,,,,,7.791953327,0,0,7.776415657,7.807490997,0.007700015,5.93E-05,,,,,,
-1.810326565,0.05161164,4,-1.825864234,-1.794788895,0.076545802,0.000621712,0.002663761,0.00585926,0.07061485,0.004986457,,,,,,,,,,7.823028666,0,0,7.807490997,7.838566336,0.00763912,5.84E-05,,,,,,
-1.779251225,0.02580582,2,-1.794788895,-1.763713556,0.078193517,0.002744471,0.00066594,0.006114226,0.072192896,0.005211814,,,,,,,,,,7.854104006,0.02580582,2,7.838566336,7.869641676,0.007578937,0.000332219,,,,,,
-1.748175886,0.07741746,6,-1.763713556,-1.732638216,0.079886626,6.10E-06,0.005993463,0.006381873,0.07381702,0.005448952,,,,,,,,,,7.885179345,0.01290291,1,7.869641676,7.900717015,0.007519454,2.90E-05,,,,,,
-1.717100546,0.03870873,3,-1.732638216,-1.701562877,0.081626379,0.001841925,0.001498366,0.006662866,0.075488644,0.005698535,,,,,,,,,,7.916254685,0,0,7.900717015,7.931792355,0.007460663,5.57E-05,,,,,,
-1.686025207,0.06451455,5,-1.701562877,-1.670487537,0.083414043,0.000357191,0.004162127,0.006957903,0.077209216,0.005961263,,,,,,,,,,7.947330024,0,0,7.931792355,7.962867694,0.007402551,5.48E-05,,,,,,
-1.654949867,0.05161164,4,-1.670487537,-1.639412198,0.085250894,0.001131599,0.002663761,0.007267715,0.07898021,0.006237874,,,,,,,,,,7.978405364,0,0,7.962867694,7.993943033,0.007345108,5.40E-05,,,,,,
-1.623874528,0.05161164,4,-1.639412198,-1.608336858,0.087138214,0.001262137,0.002663761,0.007593068,0.080803125,0.006529145,,,,,,,,,,8.009480703,0,0,7.993943033,8.025018373,0.007288325,5.31E-05,,,,,,
-1.592799188,0.14193201,11,-1.608336858,-1.577261519,0.089077288,0.002793622,0.020144696,0.007934763,0.082679475,0.006835896,,,,,,,,,,8.040556043,0.01290291,1,8.025018373,8.056093712,0.007232192,3.22E-05,,,,,,
-1.561723849,0.06451455,5,-1.577261519,-1.546186179,0.0910694,0.00070516,0.004162127,0.008293636,0.084610794,0.007158986,,,,,,,,,,8.071631382,0,0,8.056093712,8.087169052,0.007176698,5.15E-05,,,,,,
-1.53064851,0.09032037,7,-1.546186179,-1.51511084,0.093115825,7.81E-06,0.008157769,0.008670557,0.086598625,0.007499322,,,,,,,,,,8.102706722,0,0,8.087169052,8.118244391,0.007121834,5.07E-05,,,,,,
-1.49957317,0.07741746,6,-1.51511084,-1.4840355,0.095217825,0.000316853,0.005993463,0.009066434,0.088644516,0.00785785,,,,,,,,,,8.133782061,0,0,8.118244391,8.149319731,0.007067591,5.00E-05,,,,,,
-1.468497831,0.05161164,4,-1.4840355,-1.452960161,0.097376642,0.002094435,0.002663761,0.00948221,0.090750018,0.008235566,,,,,,,,,,8.1648574,0,0,8.149319731,8.18039507,0.007013959,4.92E-05,,,,,,
-1.437422491,0.07741746,6,-1.452960161,-1.421884821,0.09959349,0.000491776,0.005993463,0.009918863,0.092916673,0.008633508,,,,,,,,,,8.19593274,0,0,8.18039507,8.21147041,0.00696093,4.85E-05,,,,,,
-1.406347152,0.09032037,7,-1.421884821,-1.390809482,0.101869546,0.000133383,0.008157769,0.010377404,0.095146009,0.009052763,,,,,,,,,,8.227008079,0,0,8.21147041,8.242545749,0.006908494,4.77E-05,,,,,,
-1.375271812,0.11612619,9,-1.390809482,-1.359734143,0.104205943,0.000142092,0.013485292,0.010858878,0.097439531,0.009494462,,,,,,,,,,8.258083419,0.02580582,2,8.242545749,8.273621089,0.006856643,0.000359071,,,,,,
-1.344196473,0.154834921,12,-1.359734143,-1.328658803,0.106603754,0.002326245,0.023973853,0.01136436,0.099798708,0.009959782,,,,,,,,,,8.289158758,0.01290291,1,8.273621089,8.304696428,0.006805368,3.72E-05,,,,,,
-1.313121133,0.09032037,7,-1.328658803,-1.297583464,0.109063985,0.000351323,0.008157769,0.011894953,0.102224967,0.010449944,,,,,,,,,,8.320234098,0.01290291,1,8.304696428,8.335771767,0.00675466,3.78E-05,,,,,,
-1.282045794,0.07741746,6,-1.297583464,-1.266508124,0.111587563,0.001167596,0.005993463,0.012451784,0.104719675,0.01096621,,,,,,,,,,8.351309437,0,0,8.335771767,8.366847107,0.006704513,4.50E-05,,,,,,
-1.250970454,0.193543651,15,-1.266508124,-1.235432785,0.114175316,0.006299333,0.037459145,0.013036003,0.107284125,0.011509883,,,,,,,,,,8.382384777,0.01290291,1,8.366847107,8.397922446,0.006654916,3.90E-05,,,,,,
